,subscriber,id,marca,color,placa
1462,False,a056717b8e504a3d99c1b6e39a4cba5b,mercedes,MediumSlateBlue,RQA312
1463,False,28fd42c3b4b3460da71ace82f1cb29ef,mercedes,GreenYellow,CYU006
1464,False,958819f2f2914a579dce2bb191223247,hyundai,Brown,XCQ10W
1465,True,a2aca898cdee4e7ea12e2abd07be8e79,kia,DeepPink,VOM06B
1466,False,fec5367cc3a44b53b575cb300b104643,audi,Salmon,KAV112
1467,False,672c71b7c6584df38aad84875c22f689,ford,SkyBlue,XCS614
1468,False,d2f360fb9b2b4898b7bed098a307652b,renault,Orange,VYP477
1469,True,90dffad670f04030ab28408e5c89e8f6,bmw,DeepSkyBlue,BSJ47I
1470,True,9ca1f53ad40d418da02263d82e099fbf,citroen,MediumTurquoise,EYE94I
1471,False,536bd0e2fbdb4f7ba8ec09d5031e4515,citroen,DarkRed,OFK65A
1472,False,dcd31ef225874db58ee5a69e8b11dc3f,hyundai,DarkKhaki,S34717
1473,True,06e563af3deb4bdd910a75069e49ecff,nissan,OldLace,OMP79H
1474,True,aa5c74d4f6af474e87edaa101c0c1a11,toyota,Lime,EPW803
1475,True,53a7e3ec88894f9ea505e9eb564155f6,nissan,SeaShell,LPP371
1476,True,b01d297b0f494aa88ba72c41deff1364,mercedes,Salmon,SLS870
1477,True,be357221873441718cd7372447c1a612,nissan,DarkCyan,AZR702
1478,False,a8cf5ed4b239414dae5b46c7c251f5d3,kia,Orchid,JUZ040
1479,False,ac646091fef249aebd8e1cdf917b8c3f,toyota,AliceBlue,PDE616
1480,True,84e4f1971b2a4dfda47a5c5128ae8f03,hyundai,Aqua,TGB029
1481,False,2a5b40e4b79a441c81429474b63226a2,renault,SandyBrown,EKY17D
1482,False,b14c5340c0cb4d61b244eee19f04ace3,renault,Crimson,GLS883
1483,True,c46248b83ae242b9af0b20771ad9deb8,kia,Lime,MGU251
1484,False,be0d14e3fe9b41b7b627ac111a672e22,hyundai,OldLace,AJR621
1485,True,c91d7d41b2444c4e9c78ddee8eb442ac,hyundai,DarkBlue,UZD32Y
1486,False,69a0114c429b4a98842b2bd32f46c134,renault,Teal,DPT138
1487,True,bee6a370d2e848de8f4046ea4d0b8a71,citroen,BurlyWood,QVE727
1488,True,f54f841de4ca4d37be7c0cc1ae958967,citroen,LightBlue,VPE10B
1489,True,4a1558e931d54c55bc7e5c5c608e7958,mercedes,BlueViolet,EZP160
1490,False,e2f055ac02ef42a2959e4b18d143ac9f,hyundai,Peru,KFR81Y
1491,True,6478151a7e5448d2a343cbfbc551ac74,audi,Navy,SQO787
1492,True,bb663c27e44a46ddbbc9350cb6e9d5b9,citroen,CornflowerBlue,PXX06K
1493,True,3758d051c1bb41f0a073540fcede87ae,toyota,DarkCyan,HNN65O
1494,True,06b2c24cda3f4ecba1f8e55c1bff9436,mercedes,YellowGreen,KNH92U
1495,False,617eac4b049a4199a7cb3a17068936eb,kia,Lime,TQG275
1496,True,2810963adc5e48ebaa41592ba14acc3d,volkswagen,LawnGreen,XOR02K
1497,False,f5587b823e89423f927900763368e403,ford,CornflowerBlue,XAD82G
1498,True,2ae432d141114b28bc6881ada3636a08,hyundai,MediumSeaGreen,GWX54Y
1499,False,c3b02c03657c4e55979ec8519334b9c1,renault,LightSteelBlue,SVM556
1500,False,40571a86ddb04705811dbc6b7399b58a,citroen,BlueViolet,DPY69W
1501,False,fb2b2e5b16134443bafd706dceb04b88,ford,DodgerBlue,TPF15A
1502,True,679884f03b5b4ead973100df2feb9cc1,citroen,LightSteelBlue,ZFJ682
1503,True,ca366a0c5b6142d1bd2bfc6e50b66c02,renault,DarkRed,OPA73P
1504,False,69ce9a576a96406b9cbc2a9cb168b440,renault,DarkOrange,OES446
1505,False,ee2887fb5a30475587e90c4f320c2772,peugeot,Orange,ZPX55S
1506,False,3ed4d6f478cc426ead98bc2a9d013bbc,nissan,AntiqueWhite,EXL223
1507,True,4e60e0eaf46f45d79ab3b25eb5fa0e00,mercedes,LightPink,BTR046
1508,True,59b58a1e09af4d548fe157999a19df11,citroen,SeaShell,BRO194
1509,False,0aa313a5b55f4f38a7f2530e9d89c791,renault,MediumSeaGreen,PEL192
1510,False,ddae12f0102d4945a73b503ad019b5d0,citroen,Silver,VQP070
1511,True,0bfd943e08324d3db083cbb30ed8274c,bmw,IndianRed,HGH542
1512,False,69a496fe6b3645e9b8f548356eef54f7,toyota,DarkSalmon,NMX776
1513,False,98354254f75a4d268a22dbef625543ca,peugeot,LightSeaGreen,ZDI17F
1514,True,3f2eb55f5f8d41c8a6eded163e4c6929,seat,LimeGreen,BVC656
1515,True,fd07bd27019346b0bdf0be9f7cbc62e0,peugeot,LightSalmon,PRL767
1516,False,1a479ff5f83a4dafa409140f8f31c1d3,seat,LightGray,NXM777
1517,True,8625b002a7df42539dd8ef8e2857d33a,citroen,DarkSlateBlue,T4765
1518,False,7d3eedfac315401ab8e37575c39d0e0b,hyundai,LawnGreen,IRU640
1519,False,07efbbfc8c3948e9952dc2187a3c4855,nissan,OliveDrab,XCS07J
1520,True,cda7275a285d4d619a9858d5acb7d884,nissan,DarkOrange,MMK252
1521,True,00e8b606429843adb6b54434d1c67e21,citroen,Azure,UXR98T
1522,True,6874a940963e41ce90e6bfef7d5f6bf3,citroen,White,HFO262
1523,False,8c68619b4d13467cbc1cd506dcde0354,volkswagen,Tomato,SOD851
1524,False,6536f98bdab248d68858006f78e4aae4,hyundai,SeaShell,EUV90T
1525,True,f502e08650414cbfaea3259910a862f0,mercedes,DarkGray,BTJ999
1526,False,16a7ed12936245c5901123c59e359660,bmw,PowderBlue,QCY38Q
1527,False,77dec4c066b749368cf1c0dbb913624c,citroen,MediumTurquoise,JYQ570
1528,False,61d9a1e7c9ab43739f065435cf51cc7e,hyundai,Teal,TDH457
1529,True,8a8f72a116944c79bd294927878204ce,renault,Navy,R92151
1530,True,48d0c8b0cd224e10bad8b6980f0df3b0,peugeot,Orchid,WRT455
1531,True,71acb898c1c74fb2ab1377e79af7b8ec,kia,MediumSeaGreen,HWO081
1532,False,8121574e19f44e14936c5d8fd496e4f8,renault,Thistle,YLB467
1533,True,26469c6da5a94f47b5d37928385c3415,ford,MistyRose,DEN13U
1534,True,c9543ceb5eb54819aa99b41a835304b6,nissan,Cornsilk,BEI999
1535,False,89fd6ef788794b1aa74c2c9403cf9a64,citroen,MediumVioletRed,GYO651
1536,False,f3edb6d0a7f740d281a1afe705aef72a,peugeot,PeachPuff,RJE02M
1537,True,b31c0c3df32f4f8e8224fa2bd9ba0469,citroen,AliceBlue,RTR094
1538,False,59eb5088fd344151a3cb5a02751e8909,toyota,Beige,TYB444
1539,True,3c1e38e7c9914b9aa41f2a699f5b245e,audi,Aquamarine,JEO227
1540,True,834c14092ddf4c70974e2e57aa0e2a7a,audi,OliveDrab,LZU004
1541,True,330e31147a2a4302a9d2d1c24f9899c5,audi,RoyalBlue,CBS997
1542,False,590dd98efe1d4b369d8a8ed7ae9008fb,seat,SeaShell,PMV66J
1543,False,0ca8066d450443e8a13679d6495543b9,ford,LightSkyBlue,AEG94P
1544,False,eee2972fdc324f9e9a674d001ccc35d6,volkswagen,Brown,ADV787
1545,True,aa9e4948051244d08be35c521006bb94,volvo,Fuchsia,URD66V
1546,True,ae4b6e132d8d4e7f90ebef403dc5a3b3,kia,Lavender,ARV33I
1547,True,4ec7da943e6048af8e315a3c51f9d2cb,peugeot,DarkGray,BXQ78R
1548,True,4dd5f346d19d4dc7aa0e1e2a12800fc8,volvo,MediumAquaMarine,CQY78C
1549,False,fded6dc80701454d889bf52980156141,bmw,DarkCyan,IXD150
1550,False,2d8e7720c3234eb2a054668d024484ef,nissan,DarkBlue,S26932
1551,True,e8443a9fc70d4ddb955e735fef38e8c7,bmw,Green,APG656
1552,True,e0e789e473dd433cbe15ba7330ec7420,bmw,Chartreuse,VUR074
1553,False,5032e7d7db604a8cb32b50d25da572e5,kia,FloralWhite,SXV185
1554,True,4aeb004324864e15921d04681dbcaaac,kia,DarkKhaki,YYH45P
1555,True,abaefaec95304406ac1ae8221de4bb70,citroen,Magenta,DFX456
1556,True,e59e3f5545a84623aaaa7930357e37c5,nissan,GhostWhite,DYZ72M
1557,True,c97a9fc2eea04ed18af3bb8275f75566,hyundai,Chartreuse,ZIU182
1558,True,306ffd7f33a34e54842c5fb2b45aff8c,peugeot,FloralWhite,DZO93V
1559,True,90e3d7e230874be39ca7690f6f5586b3,citroen,DarkKhaki,XTS55U
1560,True,5d53a7378ceb45569c5b5c7d0d35e2f5,mercedes,LightGray,YJJ768
1561,True,f739b4092a3740198ba8a74dc53fabfd,bmw,AntiqueWhite,EDY06K
1562,True,49415a2f11414dd098ffa903d6077e51,mercedes,Plum,RFN381
1563,True,38f2659d2d304e1085d32780ec86418d,renault,LawnGreen,TKL644
1564,True,50b048436dd248bb9fb8c65ce288f052,bmw,LightBlue,T6703
1565,False,c67412613eb2445bbf50cbd0a4dc4b80,volvo,DeepSkyBlue,YCY641
1566,True,e6df7e42fa8d4f2fb85620a540071292,ford,FireBrick,KFO480
1567,True,e8e3d1235ff54571808b8cfbb65ca816,hyundai,Lime,AXC590
1568,False,d3eeed2e91704ae0b2a5b56bf96c66be,toyota,SeaShell,EEQ021
1569,True,66cdc20b35db4700a641ee457e6ec660,volkswagen,Beige,HEB162
1570,False,8268c896767f401791cb5ff7da55c560,mercedes,MediumSpringGreen,GZL55I
1571,True,74daded9025348b2ac3aeba2cdf69e68,audi,BurlyWood,ICX166
1572,False,f257fde188d44530a063d457ba491df8,volvo,PowderBlue,IMA456
1573,True,4da0a080c932495bbb950318c7450202,toyota,Khaki,XPH810
1574,True,4b9b4d0535f04a0381887c980124d495,seat,LightSlateGray,XOH175
1575,True,c335b08367c94ce0a37f39dc6f23c0da,bmw,Lime,TDP877
1576,True,42fdf3bea3794cfebed666a2a5e07084,volvo,IndianRed,AYJ75I
1577,True,eecec9067da34e9b9336f457cbd7858c,volvo,LightGoldenRodYellow,RQR370
1578,True,605352ffcb8d462e9e6d7326610bd94b,audi,DarkMagenta,TLZ36K
1579,True,9f1a7493077b485198986940e219ab92,toyota,DarkBlue,GYS341
1580,True,a2fd2f8998954cfdbf2aa6e192877719,volkswagen,DarkTurquoise,BOS81S
1581,False,8237e497b8e44d5193f4c3c655fc30c0,peugeot,Indigo,KOJ331
1582,True,bade4f3ae0964c68ae28411c8e450f5a,peugeot,Cornsilk,ZRE68B
1583,False,54b9098a1f0d4feeb3eff62848c26ce4,seat,MediumAquaMarine,IIS686
1584,False,9c16234184f44c7883992b566b8e34eb,mercedes,AntiqueWhite,GSE131
1585,False,0996f625a1c04295a038cd8efe75c95b,ford,Khaki,YJD770
1586,False,507757618e6e4255a3cc9a1c50c77645,kia,Red,PSK55C
1587,False,6c5a40c3eea94596908317409e687e4c,peugeot,PeachPuff,JIB113
1588,False,bc1492b8e8ca485caccc5295b498bda1,volvo,MediumSpringGreen,ZNY066
1589,True,0a584c0779744f47a31c2ee6410d189e,volkswagen,DarkSlateBlue,NNR78X
1590,True,e597f0ec5ee940289eeb1ee099e87b1d,toyota,Maroon,QTS572
1591,False,6331118c24e540cb9c78bc925f53f909,toyota,DarkSlateGray,HNM446
1592,True,d525106e279d4fef8ac009f02bd88fdc,toyota,Lavender,ZOJ561
1593,False,fd366a7400a248bbb1c4a70287de5a90,peugeot,Gainsboro,ICL664
1594,True,82d962f2cfa0487183ae97072b0a0b37,audi,DeepPink,EOU208
1595,False,6033e6d8efa84a99a73c92bde734d262,mercedes,Tan,EOZ439
1596,False,33c2cbcb76144285ac3ac9ae20490a74,hyundai,Olive,YCF399
1597,False,9e1a9fb1219341e19555d8315d990863,seat,Crimson,ABQ866
1598,True,f6b1990910bf4b8f98bbcc41fa519847,renault,DimGray,LBS71P
1599,True,5e639745c6e84a4daa9b11b257a9aba9,audi,LightGoldenRodYellow,OFH275
1600,True,2d0f2f3b86084ee59828cd60113caec9,audi,DarkKhaki,XQN103
1601,True,73dac6a8bb6a49b7be6edfb319eec6ea,ford,SaddleBrown,T0589
1602,True,1bbd91265b6b4a97810bfedc7096c527,kia,LightSlateGray,R98063
1603,False,5a769686608c4165be3eb138c689c9ab,nissan,SeaGreen,UXK865
1604,False,fbbc75d7d39f45bfb836dc33f75071d5,citroen,SlateGray,S71980
1605,True,bc92db2b407a44f8a1f6f8cea4b48d7d,hyundai,Gray,IVT182
1606,False,1aa28e0de6264a1099deea76b31e51fd,audi,DarkMagenta,UNE515
1607,True,9acb951c2b8a44d09738537946ce258a,volvo,MediumSlateBlue,FSW127
1608,True,48e3afbeb8e244059181033ff1f23082,seat,Magenta,FMQ586
1609,False,6080c8b13b5f4706b0c99073a24879a5,ford,PeachPuff,EAV58H
1610,False,f91f712e13b1414682b5db045479f5e9,nissan,SeaGreen,T3456
1611,True,60959cdabc46468abc743ceded92a68b,renault,GoldenRod,S46507
1612,False,ab84692548764f8386310790ac78f5f4,nissan,MediumSpringGreen,T7648
1613,True,d12f831274e54e53811c05b91e9cc9b3,volkswagen,SandyBrown,RGF50P
1614,True,6d581969e8ea4d4a9635ea482e9d97e4,peugeot,Lavender,MLI20J
1615,True,fada7ea387cb49a193fabd1cb73e4b3d,kia,SlateBlue,IYU37U
1616,False,5bcfb16afaab4f41b6db7798e9d7d0ab,audi,Pink,HGV872
1617,False,8e24fdb679304b109c30344a9b3a97a6,ford,Peru,R57469
1618,True,d493b84272dc4a7d90fd8a253ec9f086,volkswagen,Linen,BIO669
1619,True,835e03ba7a1c42fb8a9097cea6bf856c,kia,LightSalmon,R83845
1620,True,cc8652ff2f40467f810df40544f4fcb0,hyundai,Teal,QLS794
1621,True,c57aa2242db144919958b853ca673530,seat,Wheat,VZB193
1622,True,a17cad00b6ea403180fa6c5688636935,audi,Crimson,EWO358
1623,False,523c6f7550704e11bb86ed2e996bffbd,ford,DarkOliveGreen,WAS60P
1624,True,efc8ff1319a94a03b77987c837821327,volkswagen,DarkBlue,QXE514
1625,False,48126acb548e4c9f90673f743a834276,ford,OldLace,OAS039
1626,False,35ee7582faee4ae2850b5c2ec02bc2da,bmw,OrangeRed,MGT684
1627,True,e4c8ac686ac549feb3200b9a82354426,hyundai,Orchid,TYQ568
1628,True,96fc450556354c8bae901c4836520ef0,nissan,MediumBlue,WQH671
1629,True,ba936a9da8e14c29a9a9cac03459bdc3,peugeot,Bisque,IGS50F
1630,True,50deddc6815b483fba7de1569e89dea0,renault,LightGreen,AZJ08S
1631,True,f9a997234606477e9a2703020d567066,bmw,Cyan,OTI57J
1632,True,232938430dcb4704a97052e66a44a570,peugeot,Magenta,KTC49U
1633,True,4aaffb85fe034fa3bfba058531481cc3,audi,PaleGoldenRod,FWE258
1634,False,ddd8bec8006b4d3281492d327e78297c,nissan,Aquamarine,RUW100
1635,False,fd1ef12892eb4f2eb91a0e7382c7eacd,volvo,MediumSlateBlue,HQF243
1636,True,cdac9603122c45c6896214980b5a48bb,renault,MediumSeaGreen,BBO867
1637,True,f0df04edd927483dbbfb016f87bade68,ford,DarkOrange,WZK84G
1638,False,40a6d41550d8480d95b4cea62dfd8fc5,peugeot,Chartreuse,KEP37X
1639,True,d6186d55028544b38a683bcd5bc095ba,bmw,MediumSeaGreen,XXE729
1640,False,9410ae3d4acc49f0a22826a18968603c,ford,Silver,OEV27K
1641,True,45b84f2457d04ccaa860cf560559e359,renault,SlateGray,ZQZ73S
1642,False,2eff643f5e59401b91f8684adcca781e,seat,MediumSlateBlue,IPS15Q
1643,False,38a67ec4cb254b9199624d5e282f2aea,audi,IndianRed,HJK481
1644,False,908674d1bed74677a8ca12f279a3d92f,citroen,FireBrick,TUT030
1645,False,e5fa46d9402040dea625fb431d7ddd88,toyota,DarkTurquoise,IQY39D
1646,True,1790820032464e4eadca02b4bda6d982,renault,Cyan,TRX396
1647,True,700a1ed7a12d4ab986e91cf0770aa817,peugeot,Gold,DLC419
1648,True,33b2be3a1e654e96b17374a6d4037544,nissan,Violet,KYL700
1649,True,0bec2cf7d3fc4a1d9c996765610ef7bd,seat,MediumVioletRed,KZN986
1650,False,a27273192da94561bd803527ece61b1a,toyota,Peru,VWD689
1651,True,b33fbaab84994060953d087a5916322a,hyundai,MediumSlateBlue,AFN224
1652,True,e5b5423491ab4404bbea1479f244b084,volvo,HotPink,FSY93D
1653,True,4591bec896314d2a88621735465ee346,nissan,BurlyWood,NLS394
1654,True,f3b71fb63f494c9191a0a65793f875d1,nissan,Khaki,QXU143
1655,False,6c272466bc6f491abdf2090c90c933cc,hyundai,Gray,CPJ638
1656,True,010f3480e2d74a2badda6cd91f5565ae,volkswagen,YellowGreen,BSA500
1657,True,400a4bf0621345068c3265089cb9ceaf,volkswagen,GhostWhite,GIF19B
1658,True,1833980e2cd84034935a40daba47eb9e,hyundai,Crimson,R46212
1659,True,baf678eb48e649b1bb9633f7cf905920,hyundai,CornflowerBlue,FXY081
1660,True,6ea0020bef6449b0b44a484d4c727d76,hyundai,Moccasin,NII79G
1661,False,e5239833958044b7ad2a07db1dffe397,toyota,Cyan,CFY700
1662,True,9210adb51a8e4bc485c0c4ff151180ab,nissan,DarkGray,KAM003
1663,False,2864bdc13c5c4a369d96c5b553b91b70,volvo,LemonChiffon,DYT396
1664,False,6351d0284dc347febddabb8a1f136e50,citroen,DarkCyan,WH1847
1665,False,6d92ee1721624f04bd67e5f15c594ebd,peugeot,Tan,TDA56C
1666,False,1ee7ca086d1c42d0af8d9297fd725371,ford,Snow,CTV539
1667,True,928859c661cf44939d600a4564b2f516,bmw,AntiqueWhite,MBQ51G
1668,False,230f90897242473a9062504db30cee75,nissan,MediumTurquoise,CJI773
1669,True,f947a7b3ffb34a16a18a9671b979151a,peugeot,LightSkyBlue,T9621
1670,True,aadf5033786e47798a5ca7872c8753e3,audi,DarkBlue,HNQ107
1671,True,5236035b72ca4e1ba794b6b26f577f4e,mercedes,DarkCyan,TTH821
1672,False,dfa11e24850d473cb08c3b1502c838b2,bmw,Moccasin,AEI633
1673,True,c8be2e7f05564b4b835c8a2555712d9f,renault,LightCyan,BHX506
1674,True,2cf463297d804d5b89f596faf15faf3c,renault,Orange,WQD84V
1675,True,c503d3a407d44f4392e813ece693509e,volvo,Cornsilk,YXP51U
1676,False,0201c79a8bc54ce09a738a09743f6585,seat,DarkBlue,S00879
1677,False,92430fe9cc024779be8f89a70636675e,mercedes,LightPink,UHV15O
1678,False,e8e64a6ea5a44248af90c274bb3d24b5,renault,Yellow,S81576
1679,True,d4a93bbfc568464d84b7bbff6019d64b,audi,RoyalBlue,SGR533
1680,True,9c379afadc83477cb5a2ad3039555bd5,kia,WhiteSmoke,MPE57N
1681,True,04032831d79a4acabed63c1a06ea43fd,volvo,SlateGray,YLM036
1682,True,0e1d0c2d88734932ab4e97df34777ae5,kia,GreenYellow,EDM975
1683,True,5abcfa07a68241729e48979aeb9c75a8,bmw,Orange,FTE756
1684,False,c1449427cff54503934aba2b5699e388,toyota,Teal,WGN09L
1685,False,1e97247958d74d5480b42759526b09b2,volvo,Lime,JFN360
1686,True,43fd3063d9bb40b2b29ea91c08493061,mercedes,Olive,PDO783
1687,True,34b7e1f1c3d14944bca5a5401ff3d9a9,volkswagen,PeachPuff,QXL25U
1688,True,1a93956852d74c11bc543a1440166938,peugeot,GhostWhite,ERC338
1689,False,037243bf8d634804a555bbaa8a62a193,toyota,MediumPurple,DHU860
1690,True,4bc9ac224d864e73b1576add7674fcf4,seat,LightSkyBlue,OZB063
1691,False,2bd641e323584a819c817e436ae8af02,nissan,DarkGreen,VYS59A
1692,False,8bdf5d2aad68424786b3c80b7e02e4d8,mercedes,Brown,NQU08Q
1693,True,a21fca0edb5b4b2588bf3903ca7a7914,mercedes,HoneyDew,NWX446
1694,True,615a84fc092f487d88aa5fcd2c855224,renault,Snow,RTF274
1695,True,4f40c45b58724e3a84f755bcc4d751de,hyundai,Gray,MUU139
1696,False,c8dd376efa3a4ad09c6b477fda065a92,hyundai,White,HPU601
1697,False,5eec35e596794ab88ddbd3d6369266ad,volkswagen,Gray,UTZ414
1698,False,63671cd8b6a54e939418b994d1f7bd79,peugeot,MediumVioletRed,CNW049
1699,False,34031116fb8548e38948415963ec00a4,seat,Indigo,IJA499
1700,True,f8f9ea40718f421f855c4f6947ec8f81,seat,BurlyWood,LOT332
1701,True,bef12458cdc549499a974a2dae3cea86,renault,MediumAquaMarine,EHN056
1702,True,d9c773464b5845c6a7cbfbf61ed59d65,kia,Linen,JOP011
1703,True,abc0f7c4acc747deaaafcf7247be7c62,bmw,Magenta,T7358
1704,False,cf943e262a0b47e6a5975803a5f7f97c,toyota,Pink,AIP832
1705,True,4d404c8c148b4503be7d1c9a09d7427e,ford,SeaGreen,UDB17Z
1706,False,da78081076784113b05f6b9114917526,citroen,Indigo,KOJ951
1707,False,d38190d4ae9c4c739d841433339725bf,seat,MidnightBlue,T4817
1708,True,bd19f4a2c2024a84a5ecb572c2f28614,mercedes,HoneyDew,ODA59P
1709,True,7e5c31d0cf584833b5eb71794a1d6794,renault,SandyBrown,IXQ771
1710,True,0f6331fd90ab40a498a9cfb64a04f36c,renault,CornflowerBlue,JIT747
1711,False,11d51256075c4e1994efe78b27f2586a,peugeot,Moccasin,HNF464
1712,True,e9df012231d440c39f4b26a201d7f647,renault,Aquamarine,DRL35N
1713,True,4f6493b3c86e4fec9430aa80a12c7536,mercedes,DarkCyan,AAH536
1714,True,39ec56fdcbb8439e890ccc62e0ad62d4,peugeot,PaleTurquoise,EWY821
1715,False,2b6a3524044645cda6d482e41957201f,bmw,Aqua,JGL941
1716,True,aabbbe98b2064ab98f5a1991c25339da,ford,Chartreuse,AME23H
1717,True,687dfc1fbbeb48dca4cac45ba1ee9b70,seat,DarkRed,IJ9444
1718,True,a4b51f71405848c0a9c78fa280870ba0,peugeot,SpringGreen,QGM963
1719,False,ef69b75409864f1193da7f6f1c6de315,seat,Green,AWM82E
1720,True,5b097e026fe74cfcb6ca73cab3abf3a0,peugeot,DarkSlateBlue,HVN16Y
1721,False,b1504b7dae0d42319d65f56a27a4d040,bmw,Khaki,ZYO89H
1722,True,986f12ee58c74e09a282f445a2cea054,citroen,MistyRose,HLX497
1723,True,4cf6ca5fe54d420e80ab8165430226b1,renault,Tomato,IRJ090
1724,True,32825de1482c4f929f5c3d543fdaaa40,hyundai,Gray,ULQ062
1725,False,aa811982ffc54d8f9cce33c6ede5178c,hyundai,Brown,OCI181
1726,True,be33596c08ba44f6a36258db23d20f01,peugeot,BurlyWood,WUU162
1727,False,f9334126a2d64fd9ae1fed5993027941,peugeot,White,QRJ882
1728,False,a5b69c76e4b747b696abd06f3009ec7b,audi,NavajoWhite,CDS921
1729,False,a9a11d4d41434fdf8a8d1cb9c91ecc3d,renault,DarkGoldenRod,R84820
1730,True,3c0fa2abc0db496f9e04ed17fb4fe9f4,mercedes,IndianRed,T6939
1731,True,e403763b08c34485b30dfe19290386e8,citroen,Silver,HKX458
1732,False,164b18a45679482abb824462824d4493,ford,Bisque,QXO571
1733,False,5e2548436c8b4ea08ec1c2a2a42b5d83,renault,LemonChiffon,WSW350
1734,False,03ebe2b622a34558b6fa5a29c2ac2eb4,ford,DarkGray,T9755
1735,True,266bce801706417fb65043484c5d8f1e,bmw,AntiqueWhite,SJJ273
1736,False,d865b2fb6d0349a0babada81c181fca4,seat,Azure,NIS733
1737,True,ec519ffaec374399b9492be951ef2de2,bmw,OldLace,DUS01D
1738,True,0516a19b57e44b498aadddac38d1b07a,mercedes,GhostWhite,KZK31N
1739,False,094b91f73df941d781b86cf8a20510a2,volvo,HotPink,AZC398
1740,True,a209d26b87c24de29a67b5739fd6a827,hyundai,Indigo,R31760
1741,False,401ebedf1c8040bd8df9a441a53ba8a7,nissan,DarkOliveGreen,FIT477
1742,False,ad87811e62b74d70943b9ce744d46b2c,toyota,CadetBlue,JXP270
1743,True,7728748ba07f48159262eac59bc6c2ee,kia,Chocolate,PKL17P
1744,True,4139ab36f6104818a7f2436cfc33a63d,seat,WhiteSmoke,FTU633
1745,False,1b001b8fffb24bc982870d4d5071266d,bmw,LightBlue,RYA596
1746,True,64bb928930964f8c878324e23e4138e7,seat,Lavender,EGO712
1747,True,9c6e5a5f9d134087be8d4e70e204d938,bmw,MediumVioletRed,IVK487
1748,False,47d0edd4a0a545749fc2656203fef88c,audi,PowderBlue,IFR26G
1749,True,2c7f6b15b5da45039bb199bdef1c7c78,ford,AliceBlue,HLP365
1750,False,001cba6d09c6463b82862c6ee2835a2e,seat,LightCyan,HTG76L
1751,True,9e2054531d8f49ca815b9f8567e49af7,volkswagen,MediumTurquoise,QMP378
1752,False,44f35c3f8a6947168069c4c570f6bb5a,renault,OldLace,KNY824
1753,True,f364743b8bfc4ec6a38bd9cdf1e8d4b0,mercedes,BlanchedAlmond,SER75U
1754,True,fc08227d26194b82aa1d9c9160dfc77e,ford,Olive,WLB793
1755,False,26eeaea0e5b84416a0df359531d41669,seat,DeepSkyBlue,KAH37P
1756,True,016ba2547eb445eeaf826247a0d66d23,ford,Red,S18890
1757,False,a1c1847023454fe1b006292512e3b855,ford,SaddleBrown,GPH280
1758,True,055688431bd1454fac7027d656667a42,nissan,Red,PWQ35L
1759,True,7810ee21786744a99f964cc5926aa638,renault,LavenderBlush,HNZ42Z
1760,False,6f3c9ec536d342f394eff38a5dc89d4f,kia,Peru,RWY493
1761,False,cfbd7df92ac249328029befa674ef0ab,renault,Aqua,NYL521
1762,True,f544f856ce36444ea4f42b6d9bc1c395,bmw,Bisque,R22882
1763,False,9774506883b8493082075a0820b23574,citroen,WhiteSmoke,EIN95E
1764,False,066a0f6b8b284209b9460e7e35632fdb,nissan,White,VKG85X
1765,True,c8ce2c8fcaf14310b030abd074117cdc,renault,Black,PCF171
1766,True,f6da05542d134add933a3730af8417ef,seat,DarkViolet,ZWW91Y
1767,True,7c22de393fd44978abe4cba77766c4b1,hyundai,PowderBlue,DKU957
1768,True,7daee6d03cad4ee19738d2b2d7334b44,ford,IndianRed,SHL36P
1769,True,8ed13f0d9f804d6aa585613d64280fde,nissan,DarkGreen,EAC818
1770,True,431e4093fae14a49a006d3229c3c0aa6,seat,FireBrick,FZR587
1771,False,1e32d8b861a049039b40c612b8bd0a8b,toyota,LemonChiffon,WZD62Q
1772,False,ccb335c4715b412ab5bc06bdec18048b,ford,DarkTurquoise,KXY164
1773,True,53388d1203744c10afe1c00f090d8abd,toyota,GhostWhite,XQB36Y
1774,False,0241b7a472764266a93efebb1751d99f,audi,MediumAquaMarine,R27145
1775,False,f8effeff2cda462785ca02a49afca63f,peugeot,MediumPurple,OLJ513
1776,False,0136fc4551374de98a572bfe86475c4b,audi,White,CCC061
1777,True,05d237d0e5c4451393c6d6c288747a64,seat,Linen,ZXO734
1778,True,b8b89954e9294ac9930a2cc093fc14ff,toyota,Lavender,QRA935
1779,False,522be31360bd4b479cc83c66c4a0bb8f,kia,DarkOrange,ZRY96M
1780,True,185045c6680b45de812d1cf62a992060,toyota,Lime,VDU83W
1781,True,7bf4f909427d4569a4913a7d0c385e44,volvo,BlanchedAlmond,T3212
1782,False,0014588e4ffe48f78bb81a5c677dd796,mercedes,Red,LLW712
1783,True,5cdf1c4a39eb43eda485aaf380426ee3,volkswagen,SaddleBrown,ENO795
1784,True,b988e9d54394476d86d98ed466ffc2d7,hyundai,RosyBrown,MMW554
1785,False,0e9de3973f1045c7b5f464303cf14d56,toyota,DimGray,ETP028
1786,False,fe11bc6165bd4e849bf8fbc47edc5b28,hyundai,Blue,XNJ06R
1787,True,2d0047c57d1945bfac63e4b6c56163de,audi,Peru,WMC154
1788,True,1d293a051c664be6be6e6d12b6beefab,nissan,MediumSeaGreen,LRV16G
1789,False,9a0febeaf66b4f768964011703906e10,bmw,Wheat,YJJ76S
